Wall time,Step,Value
1531049530.4860682,2737,0.11779887229204178
1531049530.8988326,2740,0.10263678431510925
1531049531.8912663,2746,0.08556444197893143
1531049532.8767033,2752,0.11687647551298141
1531049533.0226219,2753,0.0925820991396904
1531049533.16154,2754,0.15411075949668884
1531049533.2994611,2755,0.08767332136631012
1531049533.4353855,2756,0.11391548067331314
1531049533.5753036,2757,0.10275030136108398
1531049533.7122266,2758,0.08610912412405014
1531049534.9735048,2766,0.12922100722789764
1531049538.486498,2789,0.11421337723731995
1531049538.621421,2790,0.09146254509687424
1531049538.9102767,2791,0.109496109187603
1531049539.8787036,2798,0.09676547348499298
1531049541.5437517,2809,0.07841765135526657
1531049541.9755056,2811,0.12846609950065613
1531049542.5561733,2815,0.10500547289848328
1531049543.8084605,2823,0.08755458146333694
1531049543.9463792,2824,0.10022372007369995
1531049544.3571446,2827,0.14399676024913788
1531049544.6290104,2829,0.11310882866382599
1531049544.765931,2830,0.08751082420349121
1531049545.1976645,2832,0.09467317909002304
1531049548.146983,2851,0.09968574345111847
1531049548.8315885,2856,0.061823952943086624
1531049549.247351,2859,0.09279363602399826
1531049549.8140273,2862,0.1743147075176239
1531049551.2102304,2871,0.11648120731115341
1531049551.3471522,2872,0.1432041972875595
1531049552.1826756,2878,0.06424137204885483
1531049552.4745083,2880,0.07985518127679825
1531049552.764342,2881,0.1241927444934845
1531049553.5878727,2887,0.0935816541314125
1531049554.0006363,2890,0.07430073618888855
1531049554.290472,2891,0.07714247703552246
1531049554.982095,2896,0.13334275782108307
1531049555.2559187,2898,0.13674095273017883
1531049555.526764,2900,0.10004805773496628
1531049556.0934403,2903,0.058928679674863815
1531049556.2283633,2904,0.07606144994497299
1531049557.777479,2912,0.08051745593547821
1531049558.5500395,2917,0.11285866796970367
1531049558.828897,2919,0.08876610547304153
1531049558.9708178,2920,0.10414113849401474
1531049559.2666302,2921,0.08345349133014679
1531049560.9296975,2932,0.094303198158741
1531049562.4588246,2942,0.10403942316770554
1531049563.5821624,2950,0.10209999978542328
1531049566.3146014,2967,0.1096273735165596
1531049567.1791077,2972,0.09582537412643433
1531049567.4619486,2974,0.08197741210460663
1531049567.6078646,2975,0.0985427126288414
1531049568.0456133,2978,0.13722850382328033
1531049569.5667436,2988,0.08910553902387619
1531049570.5461843,2994,0.0818771943449974
1531049571.0988686,2998,0.08730734884738922
1531049571.93739,3003,0.11100022494792938
1531049572.2152307,3005,0.10329680144786835
1531049572.4910731,3007,0.10516311973333359
1531049572.7629185,3009,0.10561300069093704
1531049573.2106647,3011,0.09491759538650513
1531049573.7603476,3015,0.09708841145038605
1531049573.8992686,3016,0.08767246454954147
1531049574.312033,3019,0.09982157498598099
1531049574.4489567,3020,0.07703598588705063
1531049574.7387898,3021,0.09686242043972015
1531049575.2944725,3025,0.0831179991364479
1531049575.5703142,3027,0.12290026992559433
1531049575.9870768,3030,0.1059405729174614
1531049576.2769098,3031,0.10774990916252136
1531049576.5547724,3033,0.11958370357751846
1531049577.2383618,3038,0.08773459494113922
1531049577.5142038,3040,0.08654570579528809
1531049577.8030412,3041,0.09603352844715118
1531049577.9499547,3042,0.09216751158237457
1531049578.824456,3048,0.08855584263801575
1531049579.1032965,3050,0.10136210173368454
1531049579.6709716,3053,0.13543002307415009
1531049581.0741708,3062,0.1023934856057167
1531049581.4919322,3065,0.10303528606891632
1531049581.765775,3067,0.09894133359193802
1531049582.0436368,3069,0.11961221694946289
1531049582.4693737,3071,0.08907565474510193
1531049582.7452154,3073,0.1088637262582779
1531049584.1823957,3082,0.0719478502869606
1531049584.731081,3086,0.10003188252449036
1531049585.0069447,3088,0.07955603301525116
1531049585.5686033,3091,0.10071992874145508
1531049586.6689947,3099,0.09405097365379333
1531049587.4295397,3103,0.1208699643611908
1531049587.9832232,3107,0.08442217111587524
1531049589.335451,3113,0.08203122019767761
1531049590.3079152,3120,0.08735652267932892
1531049590.7316532,3122,0.08046862483024597
1531049591.4242582,3127,0.08361289650201797
1531049592.5396204,3134,0.1215226873755455
1531049592.9543855,3137,0.08479796350002289
1531049593.0923054,3138,0.09957518428564072
1531049593.950815,3143,0.10265038162469864
1531049594.0947323,3144,0.09924609214067459
1531049594.2336535,3145,0.09618347138166428
1531049594.506497,3147,0.08415498584508896
1531049594.918283,3150,0.09747911244630814
1531049595.829741,3155,0.11250745505094528
1531049596.2505007,3158,0.08179378509521484
1531049596.3884237,3159,0.11327051371335983
1531049596.8191855,3161,0.16885875165462494
1531049597.6497014,3167,0.10588972270488739
1531049599.2088134,3177,0.10820075124502182
1531049600.321176,3184,0.10440072417259216
1531049600.7319412,3187,0.10824310034513474
1531049600.8678637,3188,0.07572074234485626
1531049601.9872236,3195,0.10169979184865952
1531049602.1241455,3196,0.07375519722700119
1531049602.2600677,3197,0.10549584031105042
1531049602.3989892,3198,0.10858266800642014
1531049603.2515032,3203,0.10272703319787979
1531049603.658271,3206,0.09846212714910507
1531049607.4800866,3230,0.11097948253154755
1531049608.2066708,3233,0.06801004707813263
1531049608.514495,3235,0.10954847186803818
1531049609.2090988,3240,0.10207950323820114
1531049609.7797723,3243,0.08339478820562363
1531049609.9176934,3244,0.07604788988828659
1531049610.2005522,3246,0.10167039185762405
1531049610.3364568,3247,0.09577441215515137
1531049611.4508376,3254,0.09094801545143127
1531049611.722663,3256,0.12692855298519135
1531049612.0055027,3258,0.12036578357219696
1531049613.4037032,3267,0.07716325670480728
1531049614.2412236,3272,0.09926629811525345
1531049614.398136,3273,0.07955654710531235
1531049615.2246618,3279,0.099631167948246
1531049615.6514187,3281,0.09222636371850967
1531049615.924282,3283,0.1280280351638794
1531049616.2061012,3285,0.08395817875862122
1531049616.7527902,3289,0.12611420452594757
1531049617.3204646,3292,0.08419652283191681
1531049617.873149,3296,0.08710473030805588
1531049619.4172668,3305,0.08885611593723297
1531049619.6321447,3306,0.12960204482078552
1531049619.8730066,3307,0.10216185450553894
1531049620.8894258,3313,0.08229391276836395
1531049622.1447089,3321,0.08864166587591171
1531049622.6873994,3325,0.11441104114055634
1531049622.9702399,3327,0.07570414245128632
1531049623.1081583,3328,0.09745445102453232
1531049623.2460816,3329,0.07484158873558044
1531049623.9446805,3333,0.15384003520011902
1531049624.6322885,3338,0.10354707390069962
1531049625.7676392,3345,0.08090655505657196
1531049627.0918834,3353,0.07098355144262314
1531049627.6365762,3357,0.09299028664827347
1531049628.3401697,3361,0.062353186309337616
1531049628.612015,3363,0.06618545204401016
1531049629.440541,3369,0.07766297459602356
1531049630.0192118,3372,0.07442103326320648
1531049630.2970524,3374,0.0946277529001236
1531049630.567897,3376,0.08893148601055145
1531049630.8457384,3378,0.12819571793079376
1531049631.4124146,3381,0.09534294158220291
1531049631.6852612,3383,0.08148131519556046
1531049632.102022,3386,0.0881410762667656
1531049632.649709,3390,0.08444047719240189
1531049633.081462,3392,0.13367685675621033
1531049633.9069903,3398,0.06983836740255356
1531049634.7465127,3403,0.08351460099220276
1531049634.8834338,3404,0.09680948406457901
1531049635.4621012,3408,0.07795576006174088
1531049636.5874584,3415,0.07702083885669708
1531049638.2944832,3426,0.06788007915019989
1531049638.7102482,3429,0.10235555469989777
1531049638.846168,3430,0.10626444965600967
1531049639.4148433,3433,0.08563314378261566
1531049640.1124449,3438,0.08656981587409973
1531049641.116871,3444,0.12505003809928894
1531049641.2537928,3445,0.07588531076908112
1531049641.8574686,3449,0.08985839039087296
1531049642.3521698,3451,0.09124350547790527
1531049643.2176914,3457,0.08193085342645645
1531049643.3555923,3458,0.08884238451719284
1531049643.630435,3460,0.07816699147224426
1531049644.337032,3464,0.11949621140956879
1531049645.4723835,3471,0.07447317987680435
1531049646.3009102,3477,0.08145692199468613
1531049646.7136745,3480,0.10505366325378418
1531049647.6871197,3486,0.07394113391637802
1531049648.9473984,3494,0.10466744750738144
1531049649.358163,3497,0.07219310849905014
1531049649.6330068,3499,0.09959396719932556
1531049649.7689285,3500,0.09675851464271545
1531049650.976239,3505,0.09145142883062363
1531049651.1211586,3506,0.08794625103473663
1531049651.5359192,3509,0.09618286788463593
1531049651.9686725,3511,0.09517516195774078
1531049652.1065931,3512,0.0777365192770958
1531049652.3794372,3514,0.0662669911980629
1531049653.0740418,3519,0.08870451897382736
1531049654.6071846,3529,0.06664177775382996
1531049655.584607,3535,0.07288216799497604
1531049655.85945,3537,0.07296595722436905
1531049656.0203576,3538,0.08414595574140549
1531049656.7189584,3542,0.07509451359510422
1531049656.8548808,3543,0.07304050773382187
1531049657.4075656,3547,0.12358318269252777
1531049657.6844282,3549,0.08099280297756195
1531049658.7278116,3555,0.09984850883483887
1531049658.8717294,3556,0.07515320926904678
1531049659.3144758,3559,0.08127927035093307
1531049660.052055,3563,0.08205900341272354
1531049662.0739014,3575,0.06456087529659271
1531049662.7615085,3580,0.08191852271556854
1531049663.0543387,3581,0.08159464597702026
1531049663.3292022,3583,0.08630865812301636
1531049664.722387,3592,0.09597915410995483
1531049664.8573093,3593,0.08287402242422104
1531049665.6868355,3599,0.07772630453109741
1531049665.8247573,3600,0.08716725558042526
1531049666.272501,3602,0.09201138466596603
1531049668.0794687,3614,0.11515481770038605
1531049668.6261566,3618,0.08055779337882996
1531049668.8980012,3620,0.061642613261938095
1531049669.3287551,3622,0.08423969149589539
1531049669.738521,3625,0.10652396082878113
1531049670.1512852,3628,0.11110911518335342
1531049671.559481,3637,0.09535708278417587
1531049672.545918,3643,0.0928138792514801
1531049672.8167627,3645,0.06391585618257523
1531049674.485809,3656,0.09592968970537186
1531049674.622731,3657,0.10729468613862991
1531049675.6011727,3663,0.11160292476415634
1531049676.5876086,3670,0.1136597990989685
1531049680.3634522,3694,0.07588797807693481
1531049680.5013733,3695,0.07307460159063339
1531049680.7752163,3697,0.10530024766921997
1531049681.2869246,3700,0.09383677691221237
1531049681.9805279,3702,0.082591712474823
1531049685.1977098,3723,0.10782749950885773
1531049685.6104748,3726,0.09311794489622116
1531049686.1651387,3730,0.058647193014621735
1531049686.452973,3731,0.10443830490112305
1531049686.5888953,3732,0.10909447818994522
1531049686.8647377,3734,0.12538295984268188
1531049687.6043153,3738,0.07999007403850555
1531049688.3518882,3741,0.07518670707941055
1531049688.721677,3743,0.07626832276582718
1531049689.0474935,3745,0.08487291634082794
1531049690.164853,3752,0.12650884687900543
1531049690.5756178,3755,0.0740070641040802
1531049690.711541,3756,0.06946291029453278
1531049691.127303,3759,0.08496013283729553
1531049691.9688227,3764,0.09684617072343826
1531049693.247092,3772,0.11368594318628311
1531049693.797778,3776,0.08689355105161667
1531049694.076618,3778,0.07687349617481232
1531049694.3504615,3780,0.0709545835852623
1531049694.638297,3781,0.07751572877168655
1531049695.4708216,3787,0.07907987385988235
1531049696.175419,3791,0.07372444123029709
1531049696.4492626,3793,0.12859106063842773
1531049696.7231069,3795,0.08624257892370224
1531049697.1528614,3798,0.07405916601419449
1531049698.5800474,3807,0.07394683361053467
1531049698.8558886,3809,0.06514671444892883
1531049698.9948084,3810,0.07448552548885345
1531049699.699426,3814,0.06988592445850372
1531049700.3970075,3819,0.05224282294511795
1531049700.8307629,3821,0.0860033929347992
1531049702.4028616,3831,0.06669431924819946
1531049702.6767077,3833,0.07778695970773697
1531049702.951548,3835,0.10624060779809952
1531049704.9614007,3848,0.10039503127336502
1531049705.6639988,3852,0.07791359722614288
1531049705.9388423,3854,0.09328338503837585
1531049707.5289333,3864,0.07094401866197586
1531049708.222538,3869,0.08481867611408234
1531049709.3399048,3876,0.0878962054848671
1531049709.7506669,3879,0.0800575539469719
1531049710.183417,3881,0.10331027954816818
1531049711.002949,3887,0.06793229281902313
1531049712.2012658,3894,0.09688875824213028
1531049713.6114583,3901,0.08055288344621658
1531049713.752379,3902,0.08233661949634552
1531049713.8902996,3903,0.058875277638435364
1531049714.171139,3905,0.07934338599443436
1531049714.5819051,3908,0.10688798129558563
1531049714.8527496,3910,0.09765829145908356
1531049715.8301933,3916,0.06732375174760818
1531049716.4418566,3920,0.095293328166008
1531049716.740686,3921,0.07047749310731888
1531049717.6541674,3927,0.07711105793714523
1531049717.798082,3928,0.07289736717939377
1531049717.9529934,3929,0.08423550426959991
1531049719.6017332,3934,0.09628531336784363
1531049719.7946231,3935,0.07409316301345825
1531049720.484229,3939,0.07738883793354034
1531049722.5960228,3950,0.05968303978443146
1531049724.318859,3956,0.08835586905479431
1531049725.096414,3960,0.07867095619440079
1531049725.7310517,3962,0.06697756052017212
1531049726.3666885,3965,0.08608192205429077
1531049726.7704585,3967,0.08992358297109604
1531049728.687364,3973,0.07507529109716415
1531049729.20107,3976,0.09295467287302017
1531049730.0156054,3980,0.0774235650897026
1531049730.9580855,3984,0.07804130017757416
1531049731.6056957,3986,0.06918217986822128
1531049732.1483865,3989,0.05811719596385956
1531049732.768033,3991,0.09258536249399185
1531049733.5905633,3995,0.060808729380369186
1531049733.902385,3997,0.07389631122350693
1531049734.2551823,3999,0.06988124549388885
